 -87.72     42.16     40.36    -62.77    -84.99     83.90    -68.50     -9.81     53.30    -79.28      0.0   1.0
 -68.85     76.32     52.95     92.22     94.63    -85.40     13.97    -98.51      8.20    -81.56      0.0   1.0
   1.62    -78.09     82.98    -33.41     -1.38    -11.38    -43.94     16.38    -87.05    -54.73      0.0   1.0
 -50.92      1.57    -72.29    -62.41     77.18     32.69    -24.34    -57.89    -50.88    -61.99      0.0   1.0
 -63.94     43.46    -88.89    -81.19     82.73     35.27    -30.06    -38.14     44.01     34.00      0.0   1.0
  63.21    -77.12     61.50    -41.17      5.09    -67.81     31.20    -73.96     23.07    -27.51      0.0   1.0
 -45.74    -34.96     78.65    -47.30     42.36      9.28    -96.41    -25.86     65.16    -26.91      0.0   1.0
  76.73    -65.50    -91.93    -94.54     85.41     54.35    -79.66    -82.09     48.54    -23.45      0.0   1.0
 -31.40    -49.09     46.40     13.07    -46.81     69.82    -51.36    -60.17    -90.18     27.40      0.0   1.0
  39.65    -93.73     96.21    -41.07    -82.31     15.97    -77.24     28.38    -89.35     24.07      0.0   1.0
 -50.78    -86.71    -92.71    -72.45     65.08    -21.98     45.11     24.01    -82.06     13.09      0.0   1.0
  90.65    -77.04    -96.82     40.57    -93.15      6.75    -82.71     47.14    -81.79    -14.33      0.0   1.0
  66.19     75.95    -99.42     16.25     54.73    -28.44    -55.05    -28.18     29.09     95.51      0.0   1.0
  71.17    -83.86     64.87    -14.77     31.88    -60.55     46.70    -73.98    -23.09     54.34      0.0   1.0
 -84.30    -99.79     47.63      6.27     75.09    -51.39    -61.68     22.57     18.10    -24.43      0.0   1.0
  20.02     36.85     68.19    -92.01    -59.40    -78.60      6.99     16.94    -69.71     16.00      0.0   1.0
 -36.75     -3.38     -0.22    -59.69    -13.94     42.59    -95.75     35.43     29.28    -96.53      0.0   1.0
  27.72    -50.26    -25.41    -41.83     47.64     94.58      1.45    -55.15     45.29    -98.62      0.0   1.0
 -17.55    -40.87    -55.86    -54.14    -36.55    -14.89    -43.21     78.47     99.84    -80.67      0.0   1.0
 -84.01     73.36    -48.77    -91.81    -14.71    -96.26     -5.35     17.34    -38.44     51.80      0.0   1.0
  94.96    -25.79    -99.76    -83.12     37.32    -35.54     34.54    -86.34    -75.19     59.67      0.0   1.0
 -18.42    -53.11     36.98     78.06    -99.19    -91.75     20.76     -9.09    -15.20     62.14      0.0   1.0
   5.94      6.09    -90.30    -10.72    -34.40    -57.99    -61.08     13.64     82.50     66.98      0.0   1.0
 -80.71     22.09      7.97    -73.87     96.22     69.17    -37.11    -55.88     80.98    -59.93      0.0   1.0
 -66.47    -67.40    -40.27    -85.74     30.12    -97.61    -45.38    -33.14    -39.81     74.08      0.0   1.0
  61.89     65.21     -9.04     16.95    -51.18    -68.90     21.81     -8.70    -80.83    -48.35      0.0   1.0
 -24.72     14.13    -12.00      8.59     80.77    -67.27    -66.39    -10.95     61.52    -28.01      0.0   1.0
  63.67     57.95    -71.22     97.60    -82.22    -44.22    -73.92     33.58     -1.31     10.17      0.0   1.0
 -94.41    -37.65     94.56    -60.63    -81.08    -14.62     96.64    -31.22    -90.68    -72.70      0.0   1.0
 -60.18    -71.16    -99.42    -77.57     53.41     78.12    -18.76    -79.65    -14.03    -36.21      0.0   1.0
 -67.92    -73.86    -91.04    -48.03     -6.76    -62.04     16.11     -3.86     40.08    -72.84      0.0   1.0
 -22.59    -16.21    -14.22    -73.03    -83.30     33.83    -89.40     86.47    -62.20     76.32      0.0   1.0
 -12.50    -16.83     32.63     33.77    -39.42    -67.27    -60.23     73.11     51.86    -53.32      0.0   1.0
  59.49    -33.79    -91.30     41.36    -63.06     29.30    -86.11     90.07    -94.37    -34.53      0.0   1.0
 -42.99    -28.48    -82.00    -35.93      9.56     -3.95     35.33     16.67    -64.55     35.45      0.0   1.0
 -69.42    -82.86    -76.22    -75.96    -50.85     57.39    -20.02     71.85     83.96     25.64      0.0   1.0
  74.83    -59.17     41.64    -94.27    -43.27     -5.18    -98.38    -15.36     69.32     32.01      0.0   1.0
 -14.19    -93.03     75.00     34.92     14.45    -40.85    -46.23     17.47     58.54    -17.60      0.0   1.0
  61.11    -84.62     69.37     -9.73    -51.92    -79.67     50.18    -71.38    -38.95    -47.48      0.0   1.0
 -24.80     55.83     88.43     70.29    -49.09    -51.46    -69.20     39.78    -87.56     59.12      0.0   1.0
  66.66    -12.88    -20.88    -71.71      8.34     57.11     10.24    -82.95    -33.10      5.01      0.0   1.0
 -94.17     57.90    -60.30     59.16    -34.44     35.84    -59.21     15.51     14.58    -78.11      0.0   1.0
  51.47    -93.88    -72.78     17.78    -60.11    -73.77    -31.09    -68.54      0.02     59.33      0.0   1.0
 -22.15    -70.33     -1.99     66.60    -11.43    -89.63    -78.89     37.07    -19.92      2.53      0.0   1.0
  50.72     34.50    -17.00     -5.74    -41.15     18.62    -62.05     27.51    -95.51     87.89      0.0   1.0
 -42.43    -23.43     88.62     74.68     16.31    -25.35     30.62    -88.20    -20.80    -69.10      0.0   1.0
 -28.62    -98.44    -40.81    -63.49     95.24    -65.92     17.30     19.48    -88.10    -37.60      0.0   1.0
 -43.30    -76.22    -21.13    -40.35    -84.44    -46.08    -37.85     68.88     -8.76    -22.38      0.0   1.0
  -5.46    -81.48    -45.88     57.17     -5.85      1.18    -37.78    -40.09    -53.71      5.40      0.0   1.0
  87.35      1.86     84.49    -63.57    -87.19    -36.83     45.36      8.66     -5.31    -54.30      0.0   1.0
  -1.89     80.20     42.97    -77.11    -39.45    -51.42     25.61    -47.36    -46.48     77.57      0.0   1.0
  62.72     -5.07     21.90     96.89    -88.03    -21.13     70.42    -83.77     11.75     -8.55      0.0   1.0
 -71.88     90.32     65.98     96.44    -67.85     43.30    -74.35    -47.98     53.50    -32.80      0.0   1.0
  86.31    -94.95     82.29     97.14    -30.14      8.74    -92.67    -63.00      0.24    -34.61      0.0   1.0
 -96.95     25.69    -89.78     31.04    -82.04     48.31     44.80    -52.10     12.52    -84.62      0.0   1.0
  11.29    -91.54     87.91    -10.19    -19.89     43.08     15.19    -39.93     85.94    -17.80      0.0   1.0
  95.06    -98.15      9.53    -93.87    -71.46    -46.85     44.33      2.33      9.04    -96.18      0.0   1.0
 -70.32     64.09     60.54    -29.96    -15.88    -51.46     10.86    -59.28     45.13    -51.41      0.0   1.0
 -72.30    -26.64     30.51    -21.46     80.10     49.36    -65.95    -73.58     94.22     75.38      0.0   1.0
  97.19    -84.36     46.11      1.85      9.93     85.11    -18.24    -84.65     94.37     69.58      0.0   1.0
 -14.98     -2.74      5.07     45.96    -14.16    -48.24     50.89    -37.99    -81.08     37.30      0.0   1.0
  54.19    -56.76     66.00     60.78    -18.68    -36.40    -84.42    -51.95     45.13     93.10      0.0   1.0
 -67.35    -79.10     24.71    -99.28     26.11     -1.90     83.33    -17.01    -86.90     93.45      0.0   1.0
  15.86     38.57    -89.94    -12.03    -60.38     -9.44     62.34    -24.35     82.80    -28.26      0.0   1.0
  25.77    -93.91    -89.09    -84.03    -21.43    -88.96     81.20     63.50    -10.12     75.00      0.0   1.0
  98.04    -70.26     26.06    -77.40     72.79    -33.71     63.85    -41.71    -53.41     46.32      0.0   1.0
  81.84     10.26    -80.51    -75.12     25.80     61.12    -91.06    -77.90      8.36     56.86      0.0   1.0
 -31.06    -31.18    -81.72    -20.76    -63.36    -66.59    -72.62     42.40      1.45    -51.05      0.0   1.0
  97.27     60.68     71.32    -67.34     51.65    -89.62     21.61    -82.94    -82.67    -31.25      0.0   1.0
 -52.45    -18.25      1.71     68.73     -5.19     93.90    -58.97    -90.76    -56.65    -37.00      0.0   1.0
  88.24     43.70     70.68    -41.00    -19.58    -99.13    -31.63    -23.32     81.62     63.15      0.0   1.0
   1.13    -90.24     20.27    -38.81     61.66    -42.20    -22.28    -60.31     90.83    -59.32      0.0   1.0
 -14.56     69.52    -49.99    -49.99    -54.35     26.35     91.42    -97.09     15.76    -10.07      0.0   1.0
 -10.29     22.62    -17.61     69.48    -50.36     68.79    -58.11      8.99    -85.00    -42.11      0.0   1.0
 -50.15    -98.71    -68.06    -79.85     57.22    -55.92     17.44    -84.35     24.47    -78.54      0.0   1.0
  80.02    -91.41    -38.64     46.84    -33.71    -19.41    -10.53    -55.61    -16.36    -31.64      0.0   1.0
 -39.95     79.05     56.59     29.06     33.62    -46.50    -38.79    -92.88    -55.14    -75.70      0.0   1.0
  13.50    -67.15    -23.38    -99.67    -84.92    -10.53    -61.81    -45.96     96.73      6.37      0.0   1.0
 -51.84     83.80    -89.83     50.82    -69.99    -69.16    -80.00    -63.30    -90.87    -72.52      0.0   1.0
  94.70    -23.29    -21.39     39.61    -57.48     41.91    -22.47    -74.12    -41.24    -82.50      0.0   1.0
  62.25    -30.62     42.37      5.80     73.04    -93.05    -60.61    -69.39    -22.92    -98.82      0.0   1.0
 -58.87     53.22    -93.46    -93.62     79.29     -9.43    -91.27    -10.80     61.00    -66.87      0.0   1.0
   7.62     25.50     26.30    -32.51    -16.39    -84.83     49.83     11.42    -75.31     42.79      0.0   1.0
  20.39     -2.56    -63.20     57.13     -8.45     61.30     29.66    -78.45    -50.11      6.76      0.0   1.0
  -0.88     31.85    -68.71     67.31    -73.27    -53.51    -86.47     35.67     32.99     54.02      0.0   1.0
 -29.92      5.31     87.01    -93.08    -60.80    -88.45    -89.44     80.42     35.92     88.35      0.0   1.0
  57.49     49.59     95.34     26.03    -11.35     -5.91    -64.08    -13.30     59.80    -62.95      0.0   1.0
 -57.17    -63.15     -0.67    -21.88    -21.40      6.96     28.97    -45.37    -54.00    -89.81      0.0   1.0
   3.98    -64.71    -20.11     63.60     50.82     21.93    -84.28    -64.67    -90.55     46.77      0.0   1.0
  22.33     54.33      0.82     -2.64    -98.12     47.19    -51.66    -70.13     16.92     78.69      0.0   1.0
 -40.23     59.95     79.82    -90.67    -54.34    -27.98     33.48    -40.22     88.70    -85.91      0.0   1.0
  -2.68    -55.31    -99.60     45.85     -9.82    -85.01     59.88      0.63     57.27    -41.96      0.0   1.0
  29.94    -11.06    -96.12     37.89    -60.94     30.67    -64.09     54.43     21.35    -69.39      0.0   1.0
  79.25     97.00    -62.63      1.16    -84.01    -66.08     74.79    -30.78    -15.85     51.33      0.0   1.0
  12.01    -92.84    -13.70     90.19    -84.21    -42.88    -97.92    -53.85     89.20     97.02      0.0   1.0
  82.22    -50.65     -3.74    -54.95     13.60    -59.87    -51.77    -28.73    -90.52    -64.03      0.0   1.0
  78.47     38.16     46.76     27.47    -10.51     72.67    -87.57    -76.77     68.25    -10.87      0.0   1.0
 -65.01    -34.49    -50.47    -45.75    -82.12    -15.70     16.66     27.52     -9.37     26.40      0.0   1.0
  79.46      3.16     49.40     21.83    -38.66    -26.53     30.45    -83.94     87.73    -85.42      0.0   1.0
   2.97    -57.46    -82.00    -10.07     -3.46     38.28    -26.07    -13.44    -48.38     56.63      0.0   1.0
 -94.98    -54.20    -71.19    -69.86    -94.85    -92.27     83.41     44.48    -98.20     83.81      0.0   1.0
 -30.00     73.92    -31.13     64.45     59.20     -7.08    -43.67    -98.82     45.01    -76.28      0.0   1.0
 -90.52      8.59     21.96    -91.25     15.55     99.00     13.27    -88.92    -18.06     47.82      0.0   1.0
  50.38    -47.51     54.21     35.06    -80.34    -13.04    -64.80    -27.67     31.51    -17.76      0.0   1.0
  -7.23     98.90     86.90     25.72    -66.30    -11.78    -25.81      7.34    -22.74    -15.79      0.0   1.0
 -52.29     35.23     -1.68    -99.38     42.20    -48.40     96.92    -36.67    -52.50     20.66      0.0   1.0
  88.62    -61.29    -68.93    -96.37    -87.36     67.25    -12.97     44.50    -99.55    -73.18      0.0   1.0
  -3.23     -3.27    -60.98    -54.66     83.36     15.49    -13.06    -21.01    -65.27    -30.45      0.0   1.0
  97.91     -0.92    -90.94    -69.61    -93.14     92.79     60.48    -37.98    -34.95    -88.59      0.0   1.0
  62.98      3.13     79.43    -80.14    -45.52     55.90     53.36    -62.91    -47.65     72.03      0.0   1.0
  42.11    -94.34    -98.29    -38.79    -57.25      1.46     18.65     62.49    -22.51    -74.37      0.0   1.0
  51.40     98.77     11.15    -40.23    -30.88    -27.74     72.41    -67.80     58.56    -28.25      0.0   1.0
 -11.47    -89.93     39.15    -21.24    -10.07    -35.52    -45.54     58.14    -56.75     61.03      0.0   1.0
   3.95      9.39    -14.18     10.70     -6.67     24.63    -83.16    -22.94     21.63     15.82      0.0   1.0
 -34.03    -75.25    -42.20    -64.56    -80.71    -22.14    -51.18    -46.52     20.77    -88.63      0.0   1.0
 -34.30    -71.57    -93.51    -51.85    -20.91    -36.24     83.09     14.58    -36.19     60.55      0.0   1.0
   7.18    -96.12     42.81    -24.88    -91.06     86.79     -2.72    -75.51     95.18    -61.72      0.0   1.0
 -87.87    -38.58     34.90    -60.04    -29.60    -27.26    -44.54    -90.54     61.10    -29.84      0.0   1.0
  97.85     58.59     41.67     -9.91     23.59    -96.36    -88.88     61.48    -71.73     93.48      0.0   1.0
  75.43    -69.26    -76.42    -50.42     20.79    -23.17    -76.74     -0.34     24.58    -54.37      0.0   1.0
 -95.33     28.29     -3.53     24.19     22.97    -13.93    -68.87    -60.22     -0.30     88.29      0.0   1.0
 -24.96     26.78     54.49    -93.40     95.30    -91.65    -37.62    -30.69     96.75    -81.63      0.0   1.0
  75.10    -38.71    -79.05    -28.03    -83.61    -72.81    -98.00      7.37     85.82    -71.58      0.0   1.0
  -9.56     96.68    -38.55      8.74    -85.11     22.57    -69.34    -99.95     57.69    -87.68      0.0   1.0
 -92.08    -29.97     -7.67     73.30    -84.92    -33.67    -21.44    -75.73    -11.51     84.58      0.0   1.0
 -12.76    -72.99     10.01     26.06    -77.11    -40.49    -57.25     53.65    -39.77    -17.36      0.0   1.0
 -88.29    -27.80    -14.02    -10.75    -94.56    -12.43     59.29     -5.03    -61.16     17.83      0.0   1.0
  57.12    -57.69      2.72    -12.73    -57.30    -29.17     52.38    -79.05     55.30    -80.62      0.0   1.0
 -75.49    -97.00    -34.11    -17.04    -54.93    -10.60     99.31    -29.60     29.58    -96.85      0.0   1.0
 -99.78     36.58     75.54     33.03    -87.66     24.23    -16.16    -41.07     -2.44     55.66      0.0   1.0
 -25.94    -90.72     38.63    -65.47      6.56     96.98     42.00    -58.35     -1.42     13.30      0.0   1.0
 -31.06    -88.70    -94.70     63.00    -54.41     -1.59    -61.17     38.48     23.10    -10.85      0.0   1.0
  40.11      4.22    -50.18     97.88    -63.76    -36.47     68.03    -91.74    -14.21     77.49      0.0   1.0
  13.80    -77.13     38.14    -35.54    -10.44     33.70    -17.48    -81.16    -37.84     35.58      0.0   1.0
 -30.40    -96.03     83.84    -87.62    -64.89     37.00     52.54    -73.54    -72.49    -58.23      0.0   1.0
  12.62     -8.22    -50.07    -44.80     19.93    -52.70     11.27     -5.66     97.89     -7.90      0.0   1.0
   9.49    -99.82     44.71    -42.89    -25.77    -68.88     95.68     -3.56    -79.38     40.26      0.0   1.0
 -79.48    -36.26    -58.75     45.24    -17.02    -41.63     -9.74      1.42    -57.64     60.74      0.0   1.0
 -12.22    -23.45     17.82    -29.67     36.75     49.88     27.02    -51.50      4.84     -4.82      0.0   1.0
 -58.01     14.99    -21.33    -63.29     34.86     51.03    -34.47    -52.34     28.05    -37.05      0.0   1.0
 -86.90     21.18     76.05     -0.67    -82.55     32.40    -51.67    -83.36    -63.48     83.69      0.0   1.0
  41.58     24.53     69.78     36.42    -59.96    -92.58    -88.55    -95.24    -77.81     32.19      0.0   1.0
  97.60     97.70     60.88    -14.24    -88.83    -62.56    -38.04    -98.26     59.57     -2.07      0.0   1.0
  34.11     51.91    -87.95    -96.40    -62.11    -39.39     62.46     37.06    -50.06     52.84      0.0   1.0
  54.69    -49.31    -81.33     56.04    -48.57     21.12    -56.17     50.76    -23.53    -23.46      0.0   1.0
  13.59     88.85    -28.24     13.85     50.26      0.90    -27.18    -32.41    -69.01    -43.41      0.0   1.0
  19.08     30.44     10.30     56.03    -50.90    -89.37    -72.93     61.72     -8.88    -72.27      0.0   1.0
  -1.73    -90.99     26.86     39.41     -6.52    -55.44     -3.10     43.98    -15.19    -63.11      0.0   1.0
  93.59     55.48     87.47    -64.66    -64.63    -44.75    -98.86    -27.05    -88.22    -36.69      0.0   1.0
  24.77    -42.32    -78.34    -74.77     50.69    -13.03    -79.84     33.48     71.40      8.18      0.0   1.0
  42.22     12.73    -89.49     16.38    -44.33     23.95    -40.99    -19.45    -36.84     60.56      0.0   1.0
  -0.57    -89.63    -52.26     98.21    -81.77     39.36     44.97    -89.09    -64.80     71.10      0.0   1.0
 -40.96     -2.88     93.31     24.21    -48.57    -89.92    -82.07     23.14     67.23     82.39      0.0   1.0
  19.18    -97.16    -77.53     82.79     92.60    -89.74    -95.95     69.84    -33.45    -56.31      0.0   1.0
 -63.53    -50.27    -38.64    -75.75     77.67    -81.12    -78.26    -49.58     88.50     90.09      0.0   1.0
 -97.47    -70.18     48.00     91.50     63.12    -96.37    -60.30    -57.42    -69.36     31.48      0.0   1.0
  58.98      3.98    -92.12    -95.30     -6.03    -50.62    -85.14     67.15    -46.61    -64.95      0.0   1.0
  76.03    -14.43     18.18    -76.24     28.07    -55.22    -86.20    -59.17     67.90     17.24      0.0   1.0
  99.71    -93.80     65.24    -67.36    -98.66    -76.77     22.36    -90.89     96.87     78.74      0.0   1.0
 -87.70    -85.54     49.37    -94.60    -99.91    -24.92    -23.91    -38.20     28.71    -89.04      0.0   1.0
 -36.50    -35.81     40.49     22.63    -77.61    -47.55     67.91    -14.40    -80.94     70.61      0.0   1.0
 -64.38    -98.23    -93.48     93.48    -13.20    -84.01     39.53    -69.07    -12.71     78.34      0.0   1.0
 -72.23     35.31    -86.40    -30.21    -55.30     12.37     36.78    -22.21     87.71     21.70      0.0   1.0
  72.77    -87.47    -73.99    -38.36     52.99    -53.52    -44.82      0.47     56.70    -93.84      0.0   1.0
 -60.25      1.76    -75.27     57.51    -19.66     75.21    -60.09    -19.89    -69.55      4.58      0.0   1.0
 -84.70      9.51    -27.46    -88.69    -53.50     37.91    -17.25     17.39     62.95     54.78      0.0   1.0
  -6.93    -79.97    -97.41    -98.03     36.98    -23.36    -46.80     77.71    -25.51     -4.87      0.0   1.0
   8.37    -56.26    -45.95    -81.64    -12.06     55.01     56.96    -13.03     61.85    -84.83      0.0   1.0
  77.17    -11.04     -4.56    -25.25     55.13     36.10    -36.40    -52.62     29.51    -18.27      0.0   1.0
  97.70    -24.06    -35.28     72.53     11.64    -22.98    -92.57    -39.81    -22.75    -90.70      0.0   1.0
  22.20     -4.88     82.66     -4.45     55.26    -17.24    -23.02    -34.64     -5.40     18.92      0.0   1.0
 -55.06    -69.35    -39.42    -44.75      1.24      3.55    -25.75    -45.54     29.43    -47.59      0.0   1.0
  12.01    -21.91    -35.27     23.67    -17.23     -5.94     18.66    -70.43     67.96    -15.27      0.0   1.0
  24.08     52.41     45.55    -13.67    -77.07      2.80    -85.58    -35.62    -85.52     24.71      0.0   1.0
 -89.89    -26.82     99.01    -56.46     -6.13     71.75    -20.85    -60.39    -25.85     13.52      0.0   1.0
 -97.88    -19.14     14.15     46.00    -92.00     -5.11     33.52     21.32    -75.65     15.54      0.0   1.0
  71.80    -68.74     69.52     10.93    -34.80    -95.81    -14.96     -4.36     73.46      7.30      0.0   1.0
 -72.74     58.09    -61.90    -43.82    -76.32     64.32    -27.03    -59.05     14.42    -32.13      0.0   1.0
 -59.93     31.47    -90.37     -8.50    -94.74    -15.84    -34.46    -48.45    -51.58    -14.36      0.0   1.0
 -42.14    -24.07    -82.24     46.48     80.33    -65.47     12.08    -25.78     15.83    -62.76      0.0   1.0
  80.79    -84.18    -25.80     36.19    -31.32     31.23    -95.60    -61.14     25.62    -89.79      0.0   1.0
 -58.11    -73.24     15.69    -36.13    -96.79     69.10     40.99    -19.86     12.93     71.18      0.0   1.0
  23.02    -40.11     57.57    -87.47    -40.79    -48.95     53.80     -6.88     -2.67     62.75      0.0   1.0
 -60.36    -54.94    -46.36     -0.77    -54.22     58.52    -84.45    -30.43     88.52    -78.53      0.0   1.0
 -53.82    -33.59    -32.81    -28.77    -90.72     21.92    -16.93    -84.61     51.21     27.09      0.0   1.0
  47.32     61.48     75.41    -91.03    -22.02    -95.55     67.23      4.02     58.20    -94.13      0.0   1.0
  72.80    -90.09     92.51     78.80    -78.76    -22.62    -54.00    -53.82     20.73     83.05      0.0   1.0
  26.47    -45.29    -72.00     25.38    -48.44    -22.70     27.79     44.15    -96.34    -59.53      0.0   1.0
 -41.91     64.67     93.26     52.34    -90.35     20.24    -77.48    -37.53    -78.34     -6.70      0.0   1.0
 -12.27    -48.50     73.27      2.72     12.44     -5.41     38.80    -95.58     90.20     37.05      0.0   1.0
  45.48     45.43     12.46     -2.93    -86.43     40.99    -69.28    -14.78     48.33      9.71      0.0   1.0
  25.50    -89.72    -10.58    -46.68     61.03    -24.82     -8.04     44.08    -80.09      4.51      0.0   1.0
  16.73     81.80      1.89    -72.29    -36.38    -11.99    -22.28    -56.99     85.68     82.35      0.0   1.0
  99.00     21.70     33.68    -62.95     52.04    -77.91    -52.28     29.57    -26.59    -55.17      0.0   1.0
  51.41     55.00    -75.69     13.79    -62.59    -37.31      7.98    -17.48     17.11     -8.85      0.0   1.0
 -38.04    -44.57     22.69     18.20    -47.62    -48.18    -42.92    -37.36    -64.43    -53.56      0.0   1.0
  23.11    -61.45     36.53    -56.45    -56.89     -8.89    -28.43     14.23     99.94    -13.82      0.0   1.0
 -92.67      2.61     96.67    -77.56      7.45     64.55    -79.76    -71.56     49.11    -21.59      0.0   1.0
 -92.57    -78.35    -60.41     40.60      5.90    -87.96     40.09      7.16    -48.89    -11.45      0.0   1.0
  -2.74    -86.87    -92.54     89.33     49.94    -11.15    -41.37    -90.53     -9.10    -89.14      0.0   1.0
 -49.05     77.07    -31.17     52.92    -68.92     36.37    -67.38    -44.69    -72.21    -65.07      0.0   1.0
   8.43    -91.68     92.73    -78.60    -76.85     80.33     -8.35    -78.54    -41.60    -83.08      0.0   1.0
  18.21    -21.68     53.96    -92.39    -64.14    -51.26    -33.83    -19.55    -82.74    -75.47      0.0   1.0
 -31.58    -97.10     73.52     94.53    -84.60    -61.26    -92.86    -97.94     52.20     35.20      0.0   1.0
  52.05     80.25    -74.43    -69.83    -78.01    -24.59     87.47    -50.11     64.84     11.42      0.0   1.0
  -3.87    -81.80      3.74    -35.21     28.43     58.05     -6.73    -79.59    -17.33    -84.96      0.0   1.0
 -46.85     61.74    -92.13    -22.83     28.40     26.78     36.86    -86.47     75.17     62.31      0.0   1.0
  27.17     35.35    -50.33    -42.34     -0.93     31.11     55.60    -78.67     55.17     75.44      0.0   1.0
 -33.04    -74.96     34.14     24.04    -48.27      9.58    -77.82    -49.11     38.69    -48.82      0.0   1.0
 -59.50    -62.50    -98.93     99.38     19.10    -80.02    -86.29     94.52     38.73    -31.38      0.0   1.0
 -62.21     25.93     12.92     31.67     93.52    -54.72    -60.41    -95.13    -85.41     40.46      0.0   1.0
  -1.63     56.77    -56.41    -48.40    -36.94    -73.34    -36.36    -42.92     98.67     43.56      0.0   1.0
 -37.48     -9.28     75.97    -76.19    -52.21    -60.57     18.52    -95.09     93.82     98.06      0.0   1.0
 -27.12     23.98    -98.06     51.38    -82.29    -49.62    -79.53    -57.12    -38.11     93.63      0.0   1.0
  85.56     61.08     67.22    -84.08    -78.53    -86.19     58.93    -93.67     33.83     16.56      0.0   1.0
 -22.70    -54.00     60.42    -52.20      4.09     86.43    -49.24    -27.99     87.55    -56.90      0.0   1.0
  70.05     71.84     49.27    -98.39     76.28    -49.46    -67.75    -58.28     45.24     46.98      0.0   1.0
   7.89    -27.43     83.60    -16.23    -79.95    -99.94    -40.32    -58.12    -25.06    -66.60      0.0   1.0
 -33.64     21.75    -66.86    -25.86     62.72    -90.11    -97.19    -46.18     28.23    -20.30      0.0   1.0
 -30.33    -48.87    -45.02     24.82    -62.51     89.76    -16.20    -97.09     11.64     78.54      0.0   1.0
  74.21    -65.39    -84.36    -57.73     60.70     99.67    -13.82    -98.69    -36.56    -44.86      0.0   1.0
  48.74     55.47     74.65     25.27     31.70      4.86    -78.44     26.68     79.10    -49.01      1.0   0.0
  33.99     49.77     78.51     34.62     14.90      0.73    -39.94    -22.27     77.29    -30.10      1.0   0.0
 -34.45     36.76     96.20     31.63     41.36     71.66    -99.67     63.66    -50.38     27.15      1.0   0.0
  46.01     -6.40     31.95    -49.70     82.88     -8.35     65.40     91.69    -67.63     35.07      1.0   0.0
  86.92    -96.17     70.79     42.63     76.95     71.92     35.52    -44.42     52.17     27.75      1.0   0.0
